SK_ID_CURR,TARGET,C_CNT_CHILDREN,C_AMT_INCOME_TOTAL,C_AMT_CREDIT,C_AMT_ANNUITY,C_AMT_GOODS_PRICE,C_OWN_CAR_AGE,C_TOTALAREA_MODE,D_OCCUPATION_TYPE,D_NAME_CONTRACT_TYPE,D_CODE_GENDER,D_FLAG_OWN_CAR,D_FLAG_OWN_REALTY,D_NAME_INCOME_TYPE,D_NAME_EDUCATION_TYPE,D_NAME_FAMILY_STATUS,D_NAME_HOUSING_TYPE,D_FLAG_PHONE,D_WEEKDAY_APPR_PROCESS_START,D_NAME_TYPE_SUITE,D_HOUSETYPE_MODE,D_WALLSMATERIAL_MODE
113681,0,0,67500.0,808650.0,21460.5,675000.0,9.0,,Security staff,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
350873,0,0,225000.0,755190.0,36459.0,675000.0,,,,Cash loans,M,N,Y,State servant,Higher education,Single / not married,House / apartment,1,MONDAY,Unaccompanied,,
113049,0,1,76500.0,297000.0,19975.5,297000.0,,,Medicine staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,,
106403,0,1,202500.0,698517.0,41724.0,603000.0,,0.0521,High skill tech staff,Cash loans,M,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,SATURDAY,Unaccompanied,block of flats,Block
167662,0,0,75150.0,808650.0,26217.0,675000.0,,,Security staff,Cash loans,M,N,N,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
455194,0,0,90000.0,1223010.0,51948.0,1125000.0,4.0,,,Cash loans,M,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,1,FRIDAY,Unaccompanied,,
151124,0,2,112500.0,405000.0,20250.0,405000.0,,,,Revolving loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,,
433497,0,0,67500.0,225000.0,17775.0,225000.0,15.0,0.0475,Laborers,Cash loans,M,Y,N,Working,Lower secondary,Single / not married,House / apartment,1,MONDAY,Unaccompanied,block of flats,Panel
248243,0,0,162000.0,536917.5,30109.5,463500.0,,0.1638,Managers,Cash loans,F,N,Y,Working,Higher education,Widow,House / apartment,1,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
199033,0,0,67500.0,180000.0,9000.0,180000.0,,,,Revolving loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,,
186028,0,0,279000.0,1185120.0,36063.0,900000.0,,0.0538,Drivers,Cash loans,M,N,N,State servant,Secondary / secondary special,Married,Municipal apartment,1,THURSDAY,Family,block of flats,"Stone, brick"
223308,0,1,139500.0,477621.0,32049.0,432000.0,,0.0958,Sales staff,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,1,SUNDAY,Family,block of flats,Block
347720,0,1,202500.0,403330.5,15336.0,333000.0,,0.0885,Laborers,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,block of flats,Panel
346873,1,0,90000.0,251280.0,13153.5,180000.0,64.0,,Medicine staff,Cash loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Other_B,,
264208,0,0,126000.0,323194.5,21595.5,279000.0,7.0,,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,1,MONDAY,Unaccompanied,,
198687,0,0,90000.0,360000.0,18535.5,360000.0,12.0,,,Cash loans,F,Y,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,1,THURSDAY,Unaccompanied,,
445855,0,1,130500.0,326439.0,10377.0,229500.0,,0.057,Sales staff,Cash loans,F,N,N,Working,Higher education,Single / not married,House / apartment,0,THURSDAY,Unaccompanied,specific housing,"Stone, brick"
145673,1,1,81000.0,135000.0,6750.0,135000.0,,,Laborers,Revolving loans,M,N,N,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
207657,0,2,90000.0,521280.0,22959.0,450000.0,,0.0069,Cleaning staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,
363038,0,0,108000.0,254700.0,14220.0,225000.0,,0.148,,Cash loans,F,N,Y,Working,Secondary / secondary special,Widow,House / apartment,1,MONDAY,Unaccompanied,block of flats,"Stone, brick"
376776,0,1,180000.0,1013508.0,29763.0,846000.0,,0.0508,Sales staff,Cash loans,F,N,N,Working,Secondary / secondary special,Separated,With parents,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
325189,0,0,67500.0,545040.0,20677.5,450000.0,9.0,,,Cash loans,F,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Children,,
379868,0,0,90000.0,180000.0,9000.0,180000.0,,0.0768,Sales staff,Revolving loans,F,N,Y,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
177495,0,0,72000.0,254700.0,26226.0,225000.0,,,,Cash loans,M,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
186512,0,0,157500.0,250272.0,16294.5,198000.0,,,Laborers,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,1,MONDAY,Unaccompanied,,
180996,0,0,427500.0,1574532.0,66843.0,1350000.0,,0.1721,Sales staff,Cash loans,F,N,N,Working,Higher education,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,Panel
389035,0,0,112500.0,270000.0,13500.0,270000.0,,0.0603,Sales staff,Revolving loans,F,N,Y,Working,Higher education,Married,House / apartment,1,WEDNESDAY,Unaccompanied,block of flats,Panel
422988,0,0,99000.0,446931.0,21865.5,369000.0,28.0,,Core staff,Cash loans,F,Y,Y,State servant,Secondary / secondary special,Single / not married,With parents,1,MONDAY,Family,,
225843,0,0,112500.0,381528.0,17784.0,315000.0,,0.1141,Laborers,Cash loans,F,N,N,Working,Incomplete higher,Married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
220937,0,0,225000.0,1332000.0,39078.0,1332000.0,,0.042,High skill tech staff,Cash loans,F,N,N,Working,Higher education,Separated,House / apartment,1,WEDNESDAY,Unaccompanied,block of flats,Others
379597,0,1,99000.0,373500.0,15952.5,373500.0,,,Core staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,SATURDAY,"Spouse, partner",,
135012,0,0,81000.0,781920.0,23836.5,675000.0,,,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Family,,
430638,0,0,315000.0,1113840.0,47322.0,900000.0,1.0,0.0604,Managers,Cash loans,F,Y,Y,Commercial associate,Higher education,Married,House / apartment,0,TUESDAY,"Spouse, partner",block of flats,Others
406769,0,0,202500.0,983299.5,41791.5,904500.0,,0.0464,,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Family,block of flats,Panel
395582,0,0,157500.0,508495.5,22527.0,454500.0,,,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Widow,House / apartment,0,MONDAY,Unaccompanied,,
335149,0,0,81000.0,640080.0,29970.0,450000.0,,,Accountants,Cash loans,F,N,N,Commercial associate,Higher education,Single / not married,With parents,0,WEDNESDAY,Unaccompanied,,
366932,0,0,135000.0,400392.0,45414.0,360000.0,,0.1632,,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,Municipal apartment,1,MONDAY,Unaccompanied,block of flats,Block
216576,0,0,113850.0,518562.0,25078.5,463500.0,,,High skill tech staff,Cash loans,M,N,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,0,SATURDAY,Unaccompanied,,
415349,0,0,99000.0,314100.0,13833.0,225000.0,,0.5253,,Cash loans,M,N,Y,Commercial associate,Incomplete higher,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Mixed
402750,0,0,157500.0,247500.0,14337.0,247500.0,,0.1146,,Cash loans,M,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Family,block of flats,"Stone, brick"
294865,0,0,225000.0,518562.0,25078.5,463500.0,3.0,,,Cash loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
215838,0,2,270000.0,339723.0,17473.5,274500.0,,0.199,Laborers,Cash loans,M,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,,
386852,0,0,193905.0,450000.0,29097.0,450000.0,,,Sales staff,Cash loans,M,N,N,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,THURSDAY,Unaccompanied,,
152098,0,0,135000.0,183784.5,16983.0,148500.0,,0.0717,Laborers,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
127166,0,0,270000.0,728460.0,41818.5,675000.0,,0.0379,,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,TUESDAY,Unaccompanied,specific housing,Panel
358708,0,0,72000.0,269550.0,13095.0,225000.0,,,,Cash loans,F,N,Y,Pensioner,Lower secondary,Single / not married,House / apartment,0,FRIDAY,Unaccompanied,,
411800,0,0,67500.0,765000.0,22495.5,765000.0,,,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
388405,0,0,157500.0,819432.0,24088.5,684000.0,,,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
436081,0,0,189000.0,1096020.0,56092.5,900000.0,7.0,,Security staff,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,FRIDAY,"Spouse, partner",,
337461,0,0,135000.0,247275.0,21280.5,225000.0,,0.0765,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,SATURDAY,Unaccompanied,block of flats,"Stone, brick"
232116,0,1,225000.0,640080.0,29970.0,450000.0,,0.2173,,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,MONDAY,Family,block of flats,Panel
143873,0,0,266089.5,2370559.5,84271.5,2254500.0,0.0,0.0169,Managers,Cash loans,F,Y,Y,Working,Higher education,Single / not married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Block
385682,0,0,157500.0,297130.5,15300.0,256500.0,,,Sales staff,Cash loans,F,N,N,Commercial associate,Secondary / secondary special,Married,House / apartment,1,MONDAY,Unaccompanied,,
149427,0,0,202500.0,450000.0,27193.5,450000.0,1.0,,Laborers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,MONDAY,Unaccompanied,,
107244,0,0,126000.0,407520.0,23395.5,360000.0,,,,Cash loans,M,N,Y,Working,Higher education,Married,House / apartment,0,FRIDAY,Unaccompanied,,
153190,1,0,112500.0,450000.0,24543.0,450000.0,,0.0609,Sales staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,SUNDAY,Unaccompanied,block of flats,"Stone, brick"
424603,0,2,126000.0,528633.0,27121.5,472500.0,,0.0738,Security staff,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
317304,0,0,90000.0,139230.0,10539.0,112500.0,,,,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,THURSDAY,Unaccompanied,,
135906,0,2,157500.0,258709.5,16974.0,234000.0,,,Core staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,With parents,0,SUNDAY,Family,,
282775,0,0,270000.0,781920.0,47965.5,675000.0,7.0,,Managers,Cash loans,F,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Family,,
302974,0,2,126000.0,1305000.0,38286.0,1305000.0,20.0,,Sales staff,Cash loans,F,Y,N,Commercial associate,Incomplete higher,Married,House / apartment,0,FRIDAY,Unaccompanied,,
264468,0,0,90000.0,562491.0,24907.5,454500.0,,0.0581,,Cash loans,F,N,N,Working,Secondary / secondary special,Widow,Municipal apartment,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
114732,1,0,180000.0,592560.0,31153.5,450000.0,8.0,0.2338,Laborers,Cash loans,M,Y,N,State servant,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Family,block of flats,Panel
360078,0,0,67500.0,447768.0,25132.5,405000.0,34.0,0.0566,,Cash loans,M,Y,Y,Pensioner,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,"Stone, brick"
183170,0,0,90000.0,781920.0,34443.0,675000.0,,,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
273094,0,0,315000.0,454500.0,31630.5,454500.0,,0.0114,Accountants,Cash loans,F,N,Y,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,SATURDAY,Family,block of flats,"Stone, brick"
180250,0,0,67500.0,573408.0,17514.0,495000.0,,0.1368,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,SATURDAY,Family,block of flats,Panel
283311,0,0,180000.0,500211.0,48861.0,463500.0,4.0,0.0257,Private service staff,Cash loans,F,Y,Y,State servant,Incomplete higher,Single / not married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,"Stone, brick"
440012,0,0,211500.0,1125000.0,39987.0,1125000.0,6.0,,Accountants,Cash loans,F,Y,N,Commercial associate,Higher education,Married,Municipal apartment,1,FRIDAY,Family,,
350000,0,1,90000.0,450000.0,21649.5,450000.0,11.0,,High skill tech staff,Cash loans,F,Y,N,Working,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Unaccompanied,,
313607,0,0,144000.0,652500.0,31518.0,652500.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,1,WEDNESDAY,Unaccompanied,,
192754,0,0,112500.0,792346.5,26316.0,684000.0,30.0,,Drivers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,SUNDAY,Unaccompanied,,
381213,0,2,202500.0,270000.0,18171.0,270000.0,,,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,WEDNESDAY,Unaccompanied,,
418769,0,0,292500.0,1024740.0,52321.5,900000.0,6.0,0.0473,,Cash loans,M,Y,Y,State servant,Higher education,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Panel
444643,0,0,202500.0,566055.0,18256.5,472500.0,15.0,0.3645,Drivers,Cash loans,M,Y,N,Working,Secondary / secondary special,Married,With parents,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
134251,0,0,225000.0,472500.0,46161.0,454500.0,,0.0617,Managers,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,"Stone, brick"
162600,0,0,90000.0,265851.0,17838.0,229500.0,9.0,,Managers,Cash loans,M,Y,N,Commercial associate,Higher education,Single / not married,House / apartment,0,THURSDAY,Unaccompanied,,
363228,1,0,157500.0,675000.0,26284.5,675000.0,,,Sales staff,Cash loans,F,N,Y,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,SATURDAY,Unaccompanied,,
419435,0,0,135000.0,675000.0,21906.0,675000.0,6.0,0.1113,,Cash loans,M,Y,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Panel
141278,1,1,270000.0,358344.0,22050.0,283500.0,15.0,0.0581,,Cash loans,M,Y,Y,Working,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
283141,0,1,67500.0,202500.0,10125.0,202500.0,,,Core staff,Revolving loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,FRIDAY,Unaccompanied,,
185013,0,0,135000.0,414792.0,18400.5,315000.0,,0.0726,Laborers,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,Panel
206129,0,0,157500.0,194922.0,14701.5,157500.0,,0.403,Laborers,Cash loans,M,N,Y,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,FRIDAY,Unaccompanied,block of flats,Panel
447337,0,1,112500.0,327024.0,20137.5,270000.0,1.0,,Drivers,Cash loans,M,Y,N,Working,Secondary / secondary special,Single / not married,With parents,0,FRIDAY,Unaccompanied,,
116692,1,0,193500.0,450000.0,21888.0,450000.0,,0.1337,Managers,Cash loans,M,N,Y,Working,Higher education,Separated,House / apartment,0,FRIDAY,Unaccompanied,block of flats,"Stone, brick"
282249,1,0,157500.0,1448104.5,39951.0,1264500.0,9.0,0.0543,Sales staff,Cash loans,F,Y,Y,Working,Higher education,Married,House / apartment,0,TUESDAY,Unaccompanied,block of flats,Panel
274709,0,2,90000.0,521280.0,27423.0,450000.0,,,Laborers,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,MONDAY,Unaccompanied,,
427177,0,1,360000.0,1223010.0,48501.0,1125000.0,8.0,0.166,Managers,Cash loans,M,Y,Y,Working,Secondary / secondary special,Married,House / apartment,1,THURSDAY,Unaccompanied,block of flats,Block
380181,0,0,112500.0,450000.0,17095.5,450000.0,,,Cooking staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,1,SATURDAY,Unaccompanied,,
268365,0,2,247500.0,254799.0,18670.5,193500.0,,,Laborers,Cash loans,M,N,Y,Working,Secondary / secondary special,Married,House / apartment,1,WEDNESDAY,Unaccompanied,,
268003,0,0,54000.0,143910.0,14148.0,135000.0,,,,Cash loans,F,N,Y,Pensioner,Secondary / secondary special,Married,House / apartment,1,WEDNESDAY,"Spouse, partner",,
100632,0,0,225000.0,732915.0,79065.0,675000.0,5.0,0.1896,Managers,Cash loans,M,Y,Y,Commercial associate,Higher education,Married,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Panel
374403,1,1,337500.0,545040.0,25537.5,450000.0,,0.6129,Core staff,Cash loans,M,N,Y,State servant,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Panel
379452,0,0,405000.0,472500.0,22860.0,472500.0,,,Sales staff,Cash loans,F,N,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Family,,
415406,0,2,112500.0,1125000.0,37309.5,1125000.0,1.0,0.0268,Accountants,Cash loans,F,Y,Y,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Family,block of flats,"Stone, brick"
130599,0,0,180000.0,270000.0,13500.0,270000.0,,0.0165,Laborers,Revolving loans,F,N,Y,Working,Secondary / secondary special,Separated,House / apartment,0,WEDNESDAY,Unaccompanied,terraced house,Block
405910,0,1,360000.0,675000.0,21775.5,675000.0,,,,Cash loans,M,N,Y,Pensioner,Secondary / secondary special,Married,Office apartment,1,THURSDAY,Unaccompanied,,
251852,0,0,135000.0,1546020.0,42642.0,1350000.0,,,,Cash loans,F,N,N,Pensioner,Secondary / secondary special,Married,House / apartment,0,MONDAY,"Spouse, partner",,
165771,0,0,247500.0,431280.0,23395.5,360000.0,5.0,0.1649,Laborers,Cash loans,M,Y,N,Working,Secondary / secondary special,Single / not married,House / apartment,1,FRIDAY,Unaccompanied,block of flats,Panel
362367,0,0,90000.0,314100.0,13963.5,225000.0,,,Sales staff,Cash loans,F,N,N,Working,Secondary / secondary special,Single / not married,House / apartment,0,FRIDAY,Unaccompanied,,
309337,0,0,202500.0,1113840.0,47322.0,900000.0,,0.3631,Drivers,Cash loans,M,N,Y,Working,Secondary / secondary special,Civil marriage,House / apartment,0,FRIDAY,Unaccompanied,block of flats,Monolithic
395372,0,1,202500.0,1971072.0,68643.0,1800000.0,,0.0368,Managers,Cash loans,F,N,N,Working,Secondary / secondary special,Married,House / apartment,0,MONDAY,Unaccompanied,block of flats,"Stone, brick"
187273,0,1,270000.0,539100.0,29245.5,450000.0,,0.2019,Accountants,Cash loans,F,N,Y,Working,Higher education,Married,House / apartment,0,WEDNESDAY,Unaccompanied,block of flats,Mixed
422688,0,0,90000.0,755190.0,32125.5,675000.0,,,Sales staff,Cash loans,F,N,Y,Commercial associate,Lower secondary,Widow,House / apartment,1,MONDAY,Unaccompanied,,
251667,0,0,112500.0,202500.0,10125.0,202500.0,,,Sales staff,Revolving loans,F,N,Y,Commercial associate,Secondary / secondary special,Married,House / apartment,0,TUESDAY,Family,,
432601,0,0,225000.0,385164.0,17095.5,292500.0,,0.0687,Accountants,Cash loans,F,N,Y,Working,Secondary / secondary special,Single / not married,House / apartment,0,THURSDAY,Unaccompanied,block of flats,Panel
205510,0,1,135000.0,1166724.0,32211.0,913500.0,,0.0697,Core staff,Cash loans,M,N,N,Working,Secondary / secondary special,Married,With parents,0,THURSDAY,Unaccompanied,block of flats,Panel
391639,0,0,58500.0,180000.0,9000.0,180000.0,,,High skill tech staff,Revolving loans,F,N,Y,State servant,Secondary / secondary special,Married,House / apartment,0,THURSDAY,Unaccompanied,,
